COUNTRY,Date,Total_Cases_Country,Total_Deceased_Country,New_Confirmed_Country,New_Total_Deceased_Country,Population,Total_Mortality_Rate_Per_Capita,New_Mortality_Rate_Per_Capita,Total_Cases_Country_Per_Capita,rolling_average_confirmed,rolling_average_deceased,total_rolling_average_mortality,new_rolling_average_mortality,latitude,longitude,C1_School.closing,C1_Flag,C2_Workplace.closing,C2_Flag,C3_Cancel.public.events,C3_Flag,C4_Restrictions.on.gatherings,C4_Flag,C5_Close.public.transport,C5_Flag,C6_Stay.at.home.requirements,C6_Flag,C7_Restrictions.on.internal.movement,C7_Flag,C8_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,M1_Wildcard,StringencyIndex,LegacyStringencyIndex,Oxford_Cases,Oxford_Deaths,Lagged_School_Closing_One_Week,Lagged_School_Closing_General_One_Week,Lagged_Workplace_Closing_One_Week,Lagged_Workplace_Closing_General_One_Week,Lagged_Public_Events_One_Week,Lagged_Public_Events_General_One_Week,Lagged_Gatherings_One_Week,Lagged_Gatherings_General_One_Week,Lagged_Public_Transport_One_Week,Lagged_Public_Transport_General_One_Week,Lagged_Lockdown_One_Week,Lagged_Lockdown_General_One_Week,Lagged_Internal_Movement_One_Week,Lagged_Internal_Movement_General_One_Week,Lagged_International_Travel_One_Week,Lagged_Income_Support_One_Week,Lagged_Income_Support_General_One_Week,Lagged_Debt_Relief_One_Week,Lagged_Fiscal_Measures_One_Week,Lagged_Campaign_One_Week,Lagged_Campaign_General_One_Week,Lagged_Testing_One_Week,Lagged_Tracing_One_Week,Lagged_Health_Care_One_Week,Lagged_Stringency_Index_One_Week,Lagged_Legacy_Stringency_Index_One_Week,Lagged_School_Closing_Two_Weeks,Lagged_School_Closing_General_Two_Weeks,Lagged_Workplace_Closing_Two_Weeks,Lagged_Workplace_Closing_General_Two_Weeks,Lagged_Public_Events_Two_Weeks,Lagged_Public_Events_General_Two_Weeks,Lagged_Gatherings_Two_Weeks,Lagged_Gatherings_General_Two_Weeks,Lagged_Public_Transport_Two_Weeks,Lagged_Public_Transport_General_Two_Weeks,Lagged_Lockdown_Two_Weeks,Lagged_Lockdown_General_Two_Weeks,Lagged_Internal_Movement_Two_Weeks,Lagged_Internal_Movement_General_Two_Weeks,Lagged_International_Travel_Two_Weeks,Lagged_Income_Support_Two_Weeks,Lagged_Income_Support_General_Two_Weeks,Lagged_Debt_Relief_Two_Weeks,Lagged_Fiscal_Measures_Two_Weeks,Lagged_Campaign_Two_Weeks,Lagged_Campaign_General_Two_Weeks,Lagged_Testing_Two_Weeks,Lagged_Tracing_Two_Weeks,Lagged_Health_Care_Two_Weeks,Lagged_Stringency_Index_Two_Weeks,Lagged_Legacy_Stringency_Index_Two_Weeks,Lagged_School_Closing_Three_Weeks,Lagged_School_Closing_General_Three_Weeks,Lagged_Workplace_Closing_Three_Weeks,Lagged_Workplace_Closing_General_Three_Weeks,Lagged_Public_Events_Three_Weeks,Lagged_Public_Events_General_Three_Weeks,Lagged_Gatherings_Three_Weeks,Lagged_Gatherings_General_Three_Weeks,Lagged_Public_Transport_Three_Weeks,Lagged_Public_Transport_General_Three_Weeks,Lagged_Lockdown_Three_Weeks,Lagged_Lockdown_General_Three_Weeks,Lagged_Internal_Movement_Three_Weeks,Lagged_Internal_Movement_General_Three_Weeks,Lagged_International_Travel_Three_Weeks,Lagged_Income_Support_Three_Weeks,Lagged_Income_Support_General_Three_Weeks,Lagged_Debt_Relief_Three_Weeks,Lagged_Fiscal_Measures_Three_Weeks,Lagged_Campaign_Three_Weeks,Lagged_Campaign_General_Three_Weeks,Lagged_Testing_Three_Weeks,Lagged_Tracing_Three_Weeks,Lagged_Health_Care_Three_Weeks,Lagged_Stringency_Index_Three_Weeks,Lagged_Legacy_Stringency_Index_Three_Weeks,Latitude,Longitude,prop65,propurban,popdensity,driving,walking,transit,arrivals,departures,vul_emp,GNI,health_exp,pollution,week_num,total_mortality_growth,... <- NULL,total_mortality_growth_b,new_mortality_growth,new_mortality_growth_b
Colombia,2020-04-21,4149,196,172,7,50882884,3.851982918263831e-6,1.3757081850942254e-7,8.154018942794202e-5,167.14285714285714,9.857142857142858,3.214665044760996e-6,1.937221730030644e-7,4.570868,-74.297333,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,88.75,88.81,3977,189,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,7429659624,2,1,2,2,0,82.93,92.38,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,0,2,1,2,1,0,82.93,92.38,4.570868,-74.297333,8.478047,80.778,44.74870212,30.49,37.61,NA,3904000,4368000,47.05699992,6180,459.1975708,16.52721022,16,0.5646502737797708,-0.10389610389610394,-0.11985403964454495,-0.1096989172564245,NaN
Colombia,2020-04-22,4356,206,207,10,50882884,4.048512658991578e-6,1.965297407277465e-7,8.560835506100636e-5,178.71428571428572,10.714285714285714,3.425232624112153e-6,2.1056757935115693e-7,4.570868,-74.297333,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,88.75,88.81,4149,196,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,7429659624,2,1,2,2,0,82.93,92.38,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,0,2,1,2,1,0,82.93,92.38,4.570868,-74.297333,8.478047,80.778,44.74870212,30.41,37.9,NA,3904000,4368000,47.05699992,6180,459.1975708,16.52721022,17,0.5163050895306162,-0.025974025974026108,-0.17016627654567698,-0.02631730831737353,NaN
Colombia,2020-04-23,4561,215,205,9,50882884,4.225389425646549e-6,1.7687676665497183e-7,8.963721474592517e-5,189.71428571428572,10.142857142857142,3.6245699325645815e-6,1.9933730845242858e-7,4.570868,-74.297333,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,88.75,88.81,4356,206,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,NA,2,1,2,2,0,82.93,92.38,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,0,2,1,2,1,0,82.93,92.38,4.570868,-74.297333,8.478047,80.778,44.74870212,31.85,40.53,NA,3904000,4368000,47.05699992,6180,459.1975708,16.52721022,17,0.47481767689988097,-0.05333333333333336,-0.21629572327597024,-0.05480823649499503,NaN
Colombia,2020-04-24,4881,225,320,10,50882884,4.421919166374296e-6,1.965297407277465e-7,9.592616644921306e-5,206,10.285714285714286,3.826714808741692e-6,2.0214487617711066e-7,4.570868,-74.297333,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,88.75,88.81,4561,215,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,NA,2,1,2,2,0,82.93,92.38,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,NA,2,1,2,2,0,82.93,92.38,4.570868,-74.297333,8.478047,80.778,44.74870212,31.23,40.81,NA,3904000,4368000,47.05699992,6180,459.1975708,16.52721022,17,0.4420773407601412,-0.013698630136986372,-0.25497514495344636,-0.013793322132335873,NaN
Colombia,2020-04-25,5142,233,261,8,50882884,4.5791429589564934e-6,1.5722379258219718e-7,1.0105559268220724e-4,243.28571428571428,11.428571428571429,4.0513202267162595e-6,2.246054179745674e-7,4.570868,-74.297333,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,88.75,88.81,4881,225,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,NA,2,1,2,2,0,82.93,92.38,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,7429659624,2,1,2,2,0,82.93,92.38,4.570868,-74.297333,8.478047,80.778,44.74870212,34.47,41.81,NA,3904000,4368000,47.05699992,6180,459.1975708,16.52721022,17,0.44037081996003236,0.5094339622641509,-0.25705259499836614,0.4117347211217597,-0.29291210544180174
Colombia,2020-04-26,5379,244,237,11,50882884,4.7953256737570144e-6,2.1618271480052114e-7,1.0571334753745484e-4,226.71428571428572,9.285714285714286,4.233812128820595e-6,1.8249190210433602e-7,4.570868,-74.297333,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5142,233,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,82.93,92.38,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,7429659624,2,1,2,2,0,82.93,92.38,4.570868,-74.297333,8.478047,80.778,44.74870212,30.75,43.82,NA,3904000,4368000,47.05699992,6180,459.1975708,16.52721022,17,0.4117847699193477,-0.0714285714285714,-0.2928477058892238,-0.07410797215372185,NaN
Colombia,2020-04-27,5597,253,218,9,50882884,4.972202440411986e-6,1.7687676665497183e-7,1.099976958853197e-4,231.42857142857142,9.142857142857142,4.413496463200249e-6,1.7968433437965393e-7,4.570868,-74.297333,3,1,3,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5379,243,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,82.93,92.38,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,7429659624,2,1,2,2,0,82.93,92.38,4.570868,-74.297333,8.478047,80.778,44.74870212,34.79,45.49,NA,3904000,4368000,47.05699992,6180,459.1975708,16.52721022,17,0.37909823226742206,-0.16883116883116875,-0.336330594840173,-0.18492233849401193,NaN
Colombia,2020-04-28,5949,269,352,16,50882884,5.2866500255763805e-6,3.1444758516439437e-7,1.1691554275893639e-4,257.14285714285717,10.428571428571429,4.618448907102042e-6,2.0495244390179277e-7,4.570868,-74.297333,3,1,3,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5597,253,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,2,1,2,1,3,1,1,1,2,1,2,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,88.75,88.81,3,1,3,1,2,1,3,1,1,1,NA,NA,2,1,4,NA,NA,NA,7429659624,2,1,2,2,0,82.93,92.38,4.570868,-74.297333,8.478047,80.778,44.74870212,NA,NA,NA,3904000,4368000,47.05699992,6180,459.1975708,16.52721022,17,0.36233574721113215,0.05797101449275365,-0.3598354823398881,0.05635293655113178,-1.2367890994092927
Cyprus,2020-03-22,95,1,11,1,1207361,8.282526932706953e-7,8.282526932706953e-7,7.868400586071605e-5,9.857142857142858,0.14285714285714285,1.1832181332438505e-7,1.1832181332438505e-7,35.126413,33.429859,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,109760500,0,NA,52.91,65,84,0,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,44.44,54.29,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,11.11,14.29,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,0,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,12,NA,NA,NA,NA,NA
Cyprus,2020-03-23,116,1,21,0,1207361,8.282526932706953e-7,0,9.607731241940066e-5,11.857142857142858,0.14285714285714285,2.366436266487701e-7,1.1832181332438505e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,1,1,109760500,0,NA,64.02,65,95,0,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,11.11,14.29,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,0,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,12,NA,NA,NA,NA,NA
Cyprus,2020-03-24,124,3,8,2,1207361,2.484758079812086e-6,1.6565053865413906e-6,1.0270333396556622e-4,11.142857142857142,0.42857142857142855,5.916090666219252e-7,3.5496543997315513e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,0,2,1,1,1,109760500,0,NA,94.71,93.57,116,0,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,0,NA,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,22.22,28.57,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,0,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,12,NA,NA,NA,NA,NA
Cyprus,2020-03-25,132,3,8,0,1207361,2.484758079812086e-6,0,1.0932935551173178e-4,11.857142857142858,0.42857142857142855,9.465745065950804e-7,3.5496543997315513e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,0,2,1,1,1,109760500,0,NA,94.71,93.57,124,3,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,0,NA,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,22.22,28.57,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,0,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,13,NA,NA,NA,NA,NA
Cyprus,2020-03-26,146,3,14,0,1207361,2.484758079812086e-6,0,1.2092489321752152e-4,11.285714285714286,0.42857142857142855,1.3015399465682355e-06,3.5496543997315513e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,0,2,1,1,1,109760500,0,NA,94.71,93.57,132,3,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,0,NA,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,1,0,22.22,28.57,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,11.11,14.29,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,13,NA,NA,NA,NA,NA
Cyprus,2020-03-27,162,5,16,2,1207361,4.141263466353477e-6,1.6565053865413906e-6,1.3417693630985263e-4,13.571428571428571,0.7142857142857143,1.8931490131901608e-6,5.916090666219252e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,146,3,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,NA,0,2,1,0,1,0,38.89,48.57,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,11.11,14.29,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,13,NA,NA,NA,NA,NA
Cyprus,2020-03-28,179,5,17,0,1207361,4.141263466353477e-6,0,1.4825723209545446e-4,13.571428571428571,0.7142857142857143,2.484758079812086e-6,5.916090666219252e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,162,5,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,NA,0,2,1,0,1,0,38.89,48.57,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,11.11,14.29,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,13,NA,NA,NA,NA,NA
Cyprus,2020-03-29,214,5,35,0,1207361,4.141263466353477e-6,0,1.7724607635992881e-4,17,0.5714285714285714,2.9580453331096263e-6,4.732872532975402e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,179,5,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,44.44,54.29,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,11.11,14.29,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,13,3.2188758248682006,3,1.3802112417116061,1.3862943611198906,0.47712125471966244
Cyprus,2020-03-30,230,7,16,2,1207361,5.797768852894867e-6,1.6565053865413906e-6,1.9049811945225992e-4,16.285714285714285,0.8571428571428571,3.6679762130559367e-6,7.099308799463103e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,214,6,3,1,2,1,2,1,4,1,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,1,1,0,64.02,65,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,11.11,14.29,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,13,2.740840023925201,5,1.1613680022349748,1.791759469228055,0.6989700043360189
Cyprus,2020-03-31,262,8,32,1,1207361,6.6260215461655625e-6,8.282526932706953e-7,2.1700220563692217e-4,19.714285714285715,0.7142857142857143,4.259585279677862e-6,5.916090666219252e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,230,7,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,0,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,0,NA,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,22.22,28.57,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,13,1.9740810260220099,0.6666666666666666,0.792391689498254,0.5108256237659906,-0.17609125905568127
Cyprus,2020-04-01,320,9,58,1,1207361,7.454274239436258e-6,8.282526932706953e-7,2.650408618466225e-4,26.857142857142858,0.8571428571428571,4.969516159624172e-6,7.099308799463103e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,262,8,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,0,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,0,NA,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,0,0,22.22,28.57,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,14,1.6582280766035324,1,0.6283889300503115,0.6931471805599453,0
Cyprus,2020-04-02,356,10,36,1,1207361,8.282526932706954e-6,8.282526932706953e-7,2.9485795880436754e-4,30,1,5.797768852894867e-6,8.282526932706953e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,320,9,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,0,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,0,NA,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,0,1,0,22.22,28.57,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,14,1.4939250253122562,1.3333333333333335,0.5383909114585851,0.8472978603872037,0.1249387366083
Cyprus,2020-04-03,396,11,40,1,1207361,9.110779625977648e-6,8.282526932706953e-7,3.2798806653519535e-4,33.42857142857143,0.8571428571428571,6.507699732841177e-6,7.099308799463103e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,356,9,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,NA,0,2,1,0,1,0,38.89,48.57,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,14,1.2347444629926896,0.20000000000000004,0.38694462437057436,0.1823215567939546,-0.6989700043360187
Cyprus,2020-04-04,426,11,30,0,1207361,9.110779625977648e-6,0,3.528356473333162e-4,35.285714285714285,0.8571428571428571,7.217630612787488e-6,7.099308799463103e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,396,11,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,NA,0,2,1,0,1,0,38.89,48.57,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,14,1.0663514264498881,0.20000000000000004,0.27984069659404315,0.1823215567939546,-0.6989700043360187
Cyprus,2020-04-06,465,9,19,0,1207361,7.454274239436258e-6,0,3.8513750237087333e-4,33,0.8571428571428571,7.690917866085028e-6,7.099308799463103e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,446,14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,4,1,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,1,1,0,64.02,65,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,14,0.9555114450274363,0.49999999999999994,0.2041199826559248,0.4054651081081644,-0.30102999566398125
Cyprus,2020-04-07,494,9,29,0,1207361,7.454274239436258e-6,0,4.091568304757235e-4,34.857142857142854,0.5714285714285714,7.927561492733799e-6,4.732872532975402e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,465,14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,0,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,14,0.7707054149058198,-0.3333333333333333,0.06494080693301461,-0.4054651081081643,NaN
Cyprus,2020-04-08,526,9,32,0,1207361,7.454274239436258e-6,0,4.3566091666038577e-4,34.857142857142854,0.42857142857142855,8.045883306058183e-6,3.5496543997315513e-7,35.126413,33.429859,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,109760500,0,NA,94.71,93.57,494,14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,463189265,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,NA,NA,NA,0,2,1,1,1,0,94.71,93.57,3,1,2,1,2,1,NA,NA,0,NA,NA,NA,0,NA,4,NA,NA,NA,0,2,1,0,1,0,52.91,65,35.126413,33.429859,13.719062,66.81,128.7083333,NA,NA,NA,3939000,1446000,11.06000042,28570,1731.694458,17.2944062,15,0.6359887667199966,-0.39999999999999997,-0.05115252244738137,-0.5108256237659907,NaN
