COUNTRY,X1,Date,Total_Case_Country,Total_Death_Country,New_Case_Country,New_Death_Country,Population,Total_Case_Rate,Total_Mortality_Rate,New_Case_Rate,New_Mortality_Rate,RollingAverage_New_Case_Country,RollingAverage_New_Death_Country,RollingAverage_New_Case_Rate,RollingAverage_New_Mortality_Rate,Total_Case_Rate_Growth,Total_Mortality_Rate_Growth,New_Case_Rate_Growth,New_Mortality_Rate_Growth,C1_School.closing,C2_Workplace.closing,C3_Cancel.public.events,C4_Restrictions.on.gatherings,C5_Close.public.transport,C6_Stay.at.home.requirements,C7_Restrictions.on.internal.movement,C8_International.travel.controls,E1_Income.support,E2_Debt.contract.relief,E3_Fiscal.measures,H1_Public.information.campaigns,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,M1_Wildcard,StringencyIndex,LegacyStringencyIndex,Oxford_Cases,Oxford_Deaths,Latitude,Longitude,prop65,propurban,popdensity,driving,walking,transit,arrivals,departures,vul_emp,GNI,health_exp,pollution,EIU_Democracy,freedom_house,cellular_sub,milex,milper,irst,pec,cinc,endocrine_deaths,blood_pressure_deaths,respiratory_deaths,govt_accountability,political_stability,govt_effectiveness,regulatory_quality,rule_of_law,control_of_corruption,isocode,patience,risktaking,posrecip,negrecip,altruism,trust,wm.trust,respiratory_deaths_rate
Australia,137,2020-01-03,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,142,2020-01-04,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,139,2020-01-05,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,237,2020-01-06,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,225,2020-01-07,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,144,2020-01-08,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,133,2020-01-09,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,125,2020-01-10,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,148,2020-01-11,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,149,2020-01-12,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,,,,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,150,2020-01-13,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,100,100,100,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,138,2020-01-14,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,102.98,101.31,101.78,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,121,2020-01-15,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,104.21,101.82,100.64,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,122,2020-01-16,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,108.63,104.52,99.58,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,124,2020-01-17,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,109.08,113.73,98.34,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,154,2020-01-18,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,89,100.24,86.97,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,155,2020-01-19,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,99.35,98.57,99.87,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,156,2020-01-20,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,103.53,104.38,107.29,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,157,2020-01-21,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,106.8,108.51,109.13,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,158,2020-01-22,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,107.4,103.88,107.03,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,
Australia,172,2020-01-23,0,0,0,0,25499881,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,115.65,112.4,106.64,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,132,2020-01-24,0,0,0,0,25499881,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,-25.274398,133.775136,15.656475,86.012,3.249129487,109.66,117.27,100.19,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,162,2020-01-25,0,0,0,0,25499881,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,2,1,2,0,0,,7.94,9.52,1,0,-25.274398,133.775136,15.656475,86.012,3.249129487,88.59,103.02,90.61,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,163,2020-01-26,4,0,4,0,25499881,1.56863E-07,0,1.56863E-07,0,1,0,3.92159E-08,0,,,,,0,0,0,,0,,0,0,,,0,2,1,2,0,0,,7.94,9.52,4,0,-25.274398,133.775136,15.656475,86.012,3.249129487,85.18,87.4,81.83,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,164,2020-01-27,5,0,1,0,25499881,1.96079E-07,0,3.92159E-08,0,1,0,3.92159E-08,0,,,,,0,0,0,,0,,0,0,,,0,2,1,2,0,0,,7.94,9.52,4,0,-25.274398,133.775136,15.656475,86.012,3.249129487,95.91,96.18,101.78,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,165,2020-01-28,5,0,0,0,25499881,1.96079E-07,0,0,0,0.833333333,0,3.26799E-08,0,,,,,0,0,0,,0,,0,0,,,0,2,1,2,0,0,,7.94,9.52,4,0,-25.274398,133.775136,15.656475,86.012,3.249129487,99.4,100.57,104.81,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,166,2020-01-29,6,0,1,0,25499881,2.35295E-07,0,3.92159E-08,0,0.857142857,0,3.36136E-08,0,,,,,0,0,0,,0,,0,0,,,0,2,1,2,0,0,,7.94,9.52,4,0,-25.274398,133.775136,15.656475,86.012,3.249129487,99.92,100.25,103.03,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,167,2020-01-30,9,0,3,0,25499881,3.52943E-07,0,1.17648E-07,0,1.285714286,0,5.04204E-08,0,Inf,,Inf,,0,0,0,,0,,0,0,,,0,2,1,2,0,0,,7.94,9.52,6,0,-25.274398,133.775136,15.656475,86.012,3.249129487,103.04,100.73,101.91,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,168,2020-01-31,9,0,0,0,25499881,3.52943E-07,0,0,0,1.285714286,0,5.04204E-08,0,Inf,,Inf,,0,0,0,,0,,0,0,,,0,2,1,2,0,0,,7.94,9.52,7,0,-25.274398,133.775136,15.656475,86.012,3.249129487,103.73,108.69,97.77,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,169,2020-02-01,12,0,3,0,25499881,4.7059E-07,0,1.17648E-07,0,1.714285714,0,6.72272E-08,0,Inf,,Inf,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,16.27,18.1,9,0,-25.274398,133.775136,15.656475,86.012,3.249129487,85.73,96.55,87.49,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,170,2020-02-02,12,0,0,0,25499881,4.7059E-07,0,0,0,1.142857143,0,4.48181E-08,0,1.098612289,,0.133531393,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,16.27,18.1,11,0,-25.274398,133.775136,15.656475,86.012,3.249129487,93.39,92.71,98.72,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,171,2020-02-03,12,0,0,0,25499881,4.7059E-07,0,0,0,1,0,3.92159E-08,0,0.875468737,,0,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,11,0,-25.274398,133.775136,15.656475,86.012,3.249129487,95.83,95.77,99.03,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,199,2020-02-04,13,0,1,0,25499881,5.09806E-07,0,3.92159E-08,0,1.142857143,0,4.48181E-08,0,0.955511445,,0.315852949,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,11,0,-25.274398,133.775136,15.656475,86.012,3.249129487,98.63,99.1,102.4,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,173,2020-02-05,13,0,0,0,25499881,5.09806E-07,0,0,0,1,0,3.92159E-08,0,0.773189888,,0.15415068,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,12,0,-25.274398,133.775136,15.656475,86.012,3.249129487,102.4,97.65,100.27,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,174,2020-02-06,14,0,1,0,25499881,5.49022E-07,0,3.92159E-08,0,0.714285714,0,2.80113E-08,0,0.441832752,,-0.587786665,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,13,0,-25.274398,133.775136,15.656475,86.012,3.249129487,107.46,97.97,100.82,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,175,2020-02-07,15,0,1,0,25499881,5.88238E-07,0,3.92159E-08,0,0.857142857,0,3.36136E-08,0,0.510825624,,-0.405465108,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,14,0,-25.274398,133.775136,15.656475,86.012,3.249129487,106.55,112.07,102.46,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,176,2020-02-08,15,0,0,0,25499881,5.88238E-07,0,0,0,0.428571429,0,1.68068E-08,0,0.223143551,,-1.386294361,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,14,0,-25.274398,133.775136,15.656475,86.012,3.249129487,86.33,88.84,84.1,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,177,2020-02-09,15,0,0,0,25499881,5.88238E-07,0,0,0,0.428571429,0,1.68068E-08,0,0.223143551,,-0.980829253,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,14,0,-25.274398,133.775136,15.656475,86.012,3.249129487,98.78,93.13,100.46,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,178,2020-02-10,15,0,0,0,25499881,5.88238E-07,0,0,0,0.428571429,0,1.68068E-08,0,0.223143551,,-0.84729786,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,14,0,-25.274398,133.775136,15.656475,86.012,3.249129487,100.08,100.34,105.77,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,179,2020-02-11,15,0,0,0,25499881,5.88238E-07,0,0,0,0.285714286,0,1.12045E-08,0,0.143100844,,-1.386294361,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,14,0,-25.274398,133.775136,15.656475,86.012,3.249129487,103.28,101.59,105.48,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,180,2020-02-12,15,0,0,0,25499881,5.88238E-07,0,0,0,0.285714286,0,1.12045E-08,0,0.143100844,,-1.252762968,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,14,0,-25.274398,133.775136,15.656475,86.012,3.249129487,106.19,104.56,106.71,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,181,2020-02-13,15,0,0,0,25499881,5.88238E-07,0,0,0,0.142857143,0,5.60227E-09,0,0.068992871,,-1.609437912,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,14,0,-25.274398,133.775136,15.656475,86.012,3.249129487,116.62,116.84,113.2,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,182,2020-02-14,15,0,0,0,25499881,5.88238E-07,0,0,0,0,0,0,0,0,,-Inf,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,15,0,-25.274398,133.775136,15.656475,86.012,3.249129487,115.36,129.56,111.33,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,183,2020-02-15,15,0,0,0,25499881,5.88238E-07,0,0,0,0,0,0,0,0,,-Inf,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,15,0,-25.274398,133.775136,15.656475,86.012,3.249129487,93.51,110.5,98.78,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,184,2020-02-16,15,0,0,0,25499881,5.88238E-07,0,0,0,0,0,0,0,0,,-Inf,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,15,0,-25.274398,133.775136,15.656475,86.012,3.249129487,98.27,103.76,109.3,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,134,2020-02-17,15,0,0,0,25499881,5.88238E-07,0,0,0,0,0,0,0,0,,-Inf,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,15,0,-25.274398,133.775136,15.656475,86.012,3.249129487,101.79,102.99,111.03,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,131,2020-02-18,15,0,0,0,25499881,5.88238E-07,0,0,0,0,0,0,0,0,,-Inf,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,15,0,-25.274398,133.775136,15.656475,86.012,3.249129487,105.38,107.3,115.59,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,188,2020-02-19,15,0,0,0,25499881,5.88238E-07,0,0,0,0,0,0,0,0,,-Inf,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,15,0,-25.274398,133.775136,15.656475,86.012,3.249129487,107.29,112.78,114.53,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,189,2020-02-20,15,0,0,0,25499881,5.88238E-07,0,0,0,0,0,0,0,0,,-Inf,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,15,0,-25.274398,133.775136,15.656475,86.012,3.249129487,113.37,116.31,116.25,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
Australia,190,2020-02-21,15,0,0,0,25499881,5.88238E-07,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,3,,,0,2,1,2,0,0,,19.44,22.86,17,0,-25.274398,133.775136,15.656475,86.012,3.249129487,118.25,133.9,120.68,9246000,11403000,10.63399966,53230,5331.817871,8.550324401,9.09,97,113.5787106,28269000,57,4893,193593,0.0072981,,1735,45402,1.43,0.98,1.6,1.93,1.72,1.81,AUS,0.65700376,0.137136549,0.069660023,0.022189751,0.155331448,0.298972577,0.509245045,0.000593493
