iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
DOM,BLZ,0,1,1,0,0,0,0,0,2018.6859,2018.6859,1946.565687629509,1944.344189148909
DOM,BMU,0,0,0,0,0,0,0,0,1614.9413,1614.9413,1608.156002619982,1607.229767102521
DOM,BOL,0,1,1,0,0,0,0,0,3899.4939,4212.1855,4059.125766125012,4048.024507292997
DOM,BRA,0,0,0,0,0,0,0,0,5311.1177,4505.7329,4981.975937866211,4840.74629742932
DOM,BRB,0,0,0,0,0,0,0,0,1243.1262,1243.1262,1285.636423147249,1282.436049477762
DOM,BRN,0,0,0,0,0,0,0,0,17374.189,17374.189,17361.10040005608,17360.89475007948
DOM,BTN,0,0,0,0,0,0,0,0,14455.336,14455.336,14478.3034144474,14478.08802703206
DOM,BWA,0,0,0,0,0,0,0,0,11420.832,11420.832,11443.92910995445,11442.39210985565
DOM,CAF,0,0,0,0,0,0,0,0,9693.7783,9693.7783,9688.93676415596,9685.23839161284
DOM,CAN,0,0,0,0,0,0,0,0,2939.9626,3045.906,3664.409509930897,3396.602831068154
DOM,CCK,0,0,0,0,0,0,0,0,18451.68,18451.68,,
DOM,CHE,0,0,0,0,0,0,0,0,7564.8745,7564.8745,7591.176422519302,7590.360835814638
DOM,CHL,0,1,1,0,0,0,0,0,5788.3184,5788.3184,5790.689296972465,5734.104888249448
DOM,CHN,0,0,0,0,0,0,0,0,13500.157,13500.157,13900.7950924118,13868.61263872078
DOM,CIV,0,0,0,0,0,0,0,0,7274.1333,7090.2236,7215.207525403022,7212.226923604162
DOM,CMR,0,0,0,0,0,0,0,0,8963.6045,8963.6045,8918.762712650299,8916.707883055691
DOM,COG,0,0,0,0,0,0,0,0,9642.1953,9642.1953,9557.223741818809,9554.421679349909
DOM,COK,0,0,0,0,0,0,0,0,10748.617,10748.617,10705.26636477699,10704.28206724472
DOM,COL,0,1,1,0,0,0,0,0,1646.8054,1646.8054,1526.606375434589,1466.582707502458
DOM,COM,0,0,0,0,0,0,0,0,12835.88,12835.88,12923.67096907234,12923.08981794505
DOM,CPV,0,0,0,0,0,0,0,0,4937.125,4937.125,4893.591137458992,4891.294142442701
DOM,CRI,0,1,1,0,0,0,0,0,1807.4302,1807.4302,1801.012176676845,1799.588062419474
DOM,CUB,0,1,1,0,0,0,0,1,1410.4446,1410.4446,1068.887447182155,948.0820336190319
DOM,CXR,0,0,0,0,0,0,0,0,19012.023,19012.023,,
DOM,CYM,0,0,0,0,0,0,0,0,1224.4713,1224.4713,1189.181813369918,1186.550385018211
DOM,CYP,0,0,0,0,0,0,0,0,9975.5098,9975.5098,9988.698245817184,9988.503410087209
DOM,CZE,0,0,0,0,0,0,0,0,8042.3203,8042.3203,8125.866479507637,8123.928585753858
DOM,DEU,0,0,0,0,0,0,0,0,7507.3838,7938.7744,7709.525804003334,7705.638892814456
DOM,DJI,0,0,0,0,0,0,0,0,11947.736,11947.736,11969.74311412048,11969.58323218225
DOM,DMA,0,0,0,0,0,0,0,0,962.6308,962.6308,1002.110031532526,998.1138222998825
DOM,DNK,0,0,0,0,0,0,0,0,7851.5908,7851.5908,7773.653923325348,7772.549337414018
DOM,DOM,0,0,0,0,0,0,0,0,83.032829,83.032829,88.51810924871266,53.85763615645241
DOM,DZA,0,0,0,0,0,0,0,0,7288.7837,7288.7837,7341.786560653114,7333.33772399779
DOM,ECU,0,1,1,0,0,0,0,0,2292.5664,2292.5664,2474.20971926403,2466.166421637145
DOM,EGY,0,0,0,0,0,0,0,0,10005.473,10005.473,10005.85995843239,10004.66843261526
DOM,ERI,0,0,0,0,0,0,0,0,11358.386,11358.386,11439.20908432732,11437.02495413961
DOM,ESH,0,0,0,0,0,0,0,0,5838.7217,5838.7217,5839.687102373505,5837.14372287588
DOM,ESP,0,1,1,0,0,0,0,0,6688.1055,6688.1055,6775.687061635971,6760.687289450611
DOM,EST,0,0,0,0,0,0,0,0,8504.0059,8504.0059,8552.114804101944,8551.336450339235
DOM,ETH,0,0,0,0,0,0,0,0,11622.063,11622.063,11638.3475217289,11636.95458980376
DOM,FIN,0,0,0,0,0,0,0,0,8499.0566,8499.0566,8455.476791545678,8454.496167906742
DOM,FJI,0,0,0,0,0,0,0,0,12875.769,12875.769,12859.00431585846,12858.5333606878
DOM,FLK,0,0,0,0,0,0,0,0,7899.0874,7899.0874,7936.987688737107,7936.010650206955
DOM,FRA,0,0,0,1,0,0,0,0,7178.52,7178.52,7237.327152666855,7231.396261322043
DOM,FRO,0,0,0,0,0,0,0,0,6808.9727,6808.9727,6800.835744442749,6800.653303937331
DOM,FSM,0,0,0,0,0,0,0,0,14051.57,14051.57,14466.93484787102,14451.97241222302
DOM,GAB,0,0,0,0,0,0,0,0,8863.9668,8863.9668,8976.817560644913,8973.830087734557
DOM,GBR,0,0,0,0,0,0,0,0,7012.1948,7012.1948,6946.114500190353,6944.892602345024
DOM,GEO,0,0,0,0,0,0,0,0,10550.176,10550.176,10466.20874926491,10464.76652088334
DOM,GHA,0,0,0,0,0,0,0,0,7663.5249,7663.5249,7624.311308143616,7622.583129602374
DOM,GIB,0,1,1,0,0,0,0,0,6547.269,6547.269,6561.687087674713,6561.485254842798
DOM,GIN,0,0,0,0,0,0,0,0,5902.8091,5902.8091,6244.143020272064,6239.05190252957
DOM,GLP,0,0,0,0,0,0,0,0,899.62042,899.62042,948.9266093770742,944.1829040023783
DOM,GMB,0,0,0,0,0,0,0,0,5693.6206,5693.6206,5758.130531220436,5756.687060555286
DOM,GNB,0,0,0,0,0,0,0,0,5841.3027,5841.3027,5890.824193119621,5890.126461858631
DOM,GNQ,0,1,1,0,0,0,0,0,8680.3408,8680.3408,8817.064506764031,8815.354099829037
DOM,GRC,0,0,0,0,0,0,0,0,9059.8887,9059.8887,9039.264010456085,9038.385106678985
DOM,GRD,0,0,0,0,0,0,0,0,1121.8783,1121.8783,1163.68370027194,1160.059920172352
DOM,GRL,0,0,0,0,0,0,0,0,5263.2441,5263.2441,5491.029937448311,5465.913917527007
DOM,GTM,0,1,1,0,0,0,0,0,2251.7927,2251.7927,2239.722091639662,2237.312586737142
DOM,GUF,0,0,0,0,0,0,0,0,2424.0774,2424.0774,2422.414437992191,2418.043174677004
DOM,GUY,0,0,0,0,0,0,0,0,1813.9517,1813.9517,1882.722366136599,1879.051190155632
DOM,HKG,0,0,0,0,0,0,0,0,15476.405,15476.405,15437.58321219978,15437.4016631816
DOM,HND,0,1,1,0,0,0,0,0,1926.7926,1926.7926,1905.845072514105,1902.722275525102
DOM,HRV,0,0,0,0,0,0,0,0,8230.582,8230.582,8268.566361226845,8267.417252023344
DOM,HTI,1,0,0,1,0,0,0,0,269.16278,269.16278,254.3440866447121,240.3934009764113
DOM,HUN,0,0,0,0,0,0,0,0,8425.4326,8425.4326,8447.07008924141,8446.085088589984
DOM,IDN,0,0,0,0,0,0,0,0,18606.99,18606.99,18413.02559086685,18402.18353833227
DOM,IND,0,0,0,0,0,0,0,0,13701.709,13701.709,14240.34189759521,14224.99489292052
DOM,IRL,0,0,0,0,0,0,0,0,6626.9946,6626.9946,6579.168353256607,6578.154967331524
DOM,IRN,0,0,0,0,0,0,0,0,11394.129,11394.129,11470.34553150711,11460.03423768311
DOM,IRQ,0,0,0,0,0,0,0,0,10981.197,10981.197,11009.91891666908,11006.57976514978
DOM,ISL,0,0,0,0,0,0,0,0,6201.7896,6201.7896,6217.731506843757,6216.531228569774
DOM,ISR,0,0,0,0,0,0,0,0,10229.448,10229.448,10255.41192346001,10255.24928896583
DOM,ITA,0,0,0,0,0,0,0,0,8029.4741,8029.4741,7984.01299600563,7977.166457472351
DOM,JAM,0,0,0,0,0,0,0,0,744.06097,744.06097,736.4286248710274,731.0716906666526
DOM,JOR,0,0,0,0,0,0,0,0,10336.269,10336.269,10345.80594545174,10345.66713581127
DOM,JPN,0,0,0,0,0,0,0,0,13248.364,13248.364,13314.28280244064,13307.10577484189
DOM,KAZ,0,0,0,0,0,0,0,0,12366.23,11408.988,11651.52036270103,11624.38424826147
DOM,KEN,0,0,0,0,0,0,0,0,11814.906,11814.906,11874.46425911407,11870.81278769991
DOM,KGZ,0,0,0,0,0,0,0,0,12288.557,12288.557,12322.79273725166,12322.33645535507
DOM,KHM,0,0,0,0,0,0,0,0,16635.414,16635.414,16573.78622677116,16573.17496389682
DOM,KIR,0,0,0,0,0,0,0,0,12807.21,12807.21,12666.35289024048,12635.46637231145
DOM,KNA,0,0,0,0,0,0,0,0,760.56616,760.56616,1226.730460654592,817.666190617059
DOM,KOR,0,0,0,0,0,0,0,0,13557.662,13557.662,13589.93114493484,13589.10138185748
DOM,KWT,0,0,0,0,0,0,0,0,11496.36,11496.36,11510.91074647331,11510.80168175326
DOM,LAO,0,0,0,0,0,0,0,0,15889.424,15889.424,15891.55636484718,15887.90933998636
DOM,LBN,0,0,0,0,0,0,0,0,10212.975,10212.975,10228.8623901371,10228.73558166637
DOM,LBR,0,0,0,0,0,0,0,0,6528.1084,6528.1084,6610.102674114609,6608.095359185818
DOM,LBY,0,0,0,0,0,0,0,0,8272.3398,8272.3398,8559.484222362136,8546.471110890148
DOM,LCA,0,0,0,0,0,0,0,0,1064.1365,1064.1365,1109.291343243194,1105.557875916842
DOM,LKA,0,0,0,0,0,0,0,0,15663.352,15663.352,15651.83625384102,15651.35334979117
DOM,LSO,0,0,0,0,0,0,0,0,11693.898,11693.898,11754.63092664452,11754.1865517357
DOM,LTU,0,0,0,0,0,0,0,0,8666.5625,8666.5625,8561.726857642745,8560.523553110752
DOM,LUX,0,0,0,0,0,0,0,0,7455.0078,7455.0078,7451.360949406242,7451.215787659748
DOM,LVA,0,0,0,0,0,0,0,0,8530.8359,8530.8359,8539.129923726845,8538.060323670652
DOM,MAC,0,0,0,0,0,0,0,0,15481.618,15481.618,,
DOM,MAR,0,0,0,0,0,0,0,0,6415.6611,6415.6611,6439.943709041405,6436.248682022336
DOM,MDA,0,0,0,0,0,0,0,0,9152.3486,9152.3486,9148.815559088325,9148.411178460767
DOM,MDG,0,0,0,0,0,0,0,0,13459.139,13459.139,13500.84016089478,13499.67430733351
DOM,MDV,0,0,0,0,0,0,0,0,15280.159,15280.159,15310.38984798927,15309.25098790938
DOM,MEX,0,1,1,0,0,0,0,0,3090.9187,3090.9187,3307.280696767044,3232.387901784316
DOM,MHL,0,0,0,0,0,0,0,0,12759.417,12759.417,12818.54246924477,12817.15145816359
DOM,MKD,0,0,0,0,0,0,0,0,8752.7539,8752.7539,8771.247475961876,8770.972769255719
DOM,MLI,0,0,0,0,0,0,0,0,6627.7451,6627.7451,6733.042520862579,6726.034317334416
DOM,MLT,0,0,0,0,0,0,0,0,8325.5576,8325.5576,8333.184237077332,8333.028600870975
DOM,MMR,0,0,0,0,0,0,0,0,15816.239,15816.239,15664.44959933205,15660.03709316888
DOM,MNG,0,0,0,0,0,0,0,0,12636.029,12636.029,12606.08143629265,12604.32137579172
DOM,MNP,0,0,0,0,0,0,0,0,14626.593,14626.593,14593.82782504883,14593.49307061739
DOM,MOZ,0,0,0,0,0,0,0,0,12104.382,12104.382,12266.34787682419,12263.10072825008
DOM,MRT,0,0,0,0,0,0,0,0,5663.709,5663.709,5809.823160867119,5800.340318740323
DOM,MSR,0,0,0,0,0,0,0,0,827.27045,827.27045,,
DOM,MTQ,0,0,0,0,0,0,0,0,1024.3977,1024.3977,1071.562171215916,1067.717333362204
DOM,MUS,0,0,0,0,0,0,0,0,14517.667,14517.667,14558.511694067,14558.26983187973
DOM,MWI,0,0,0,0,0,0,0,0,11913.085,11913.085,12025.74360358963,12024.55781028253
DOM,MYS,0,0,0,0,0,0,0,0,17451.473,17451.473,17401.11575775909,17399.34169543766
DOM,NAM,0,0,0,0,0,0,0,0,10490.254,10490.254,10510.25612958794,10507.0534476969
DOM,NCL,0,0,0,0,0,0,0,0,14184.667,14184.667,14171.86359930725,14171.37161305827
DOM,NER,0,0,0,0,0,0,0,0,7660.2607,7660.2607,7980.87450985527,7969.389907663042
DOM,NFK,0,0,0,0,0,0,0,0,14092.283,14092.283,14063.63263693619,14063.5144700798
DOM,NGA,0,0,0,0,0,0,0,0,8025.5996,8326.7021,8239.582634576796,8233.895648670432
DOM,NIC,0,1,1,0,0,0,0,0,1909.4167,1909.4167,1869.413759047413,1865.867475702204
DOM,NIU,0,0,0,0,0,0,0,0,11701.698,11701.698,11674.55434682694,11674.37769887641
DOM,NLD,0,0,0,0,0,0,0,0,7363.1323,7363.1323,7380.127333242416,7379.682785035928
DOM,NOR,0,0,0,0,0,0,0,0,7717.9985,7717.9985,7649.206244911766,7646.564865245787
DOM,NPL,0,0,0,0,0,0,0,0,14233.617,14233.617,14206.80884920769,14205.21945236735
DOM,NRU,0,0,0,0,0,0,0,0,13530.96,13530.96,13494.26658931961,13494.0075009734
DOM,NZL,0,0,0,0,0,0,0,0,13452.833,13452.833,13486.67034757156,13485.52747965131
DOM,OMN,0,0,0,0,0,0,0,0,12730.46,12730.46,12674.68493318977,12673.9432842191
DOM,PAK,0,0,0,0,0,0,0,0,13020.245,13020.245,13228.33084478226,13227.10284744132
DOM,PAL,0,0,0,0,0,0,0,0,10225.318,10225.318,10259.34981077194,10259.15414759272
DOM,PAN,0,1,1,0,0,0,0,0,1493.4249,1493.4249,1546.436030415487,1539.36775831718
DOM,PCN,0,0,0,0,0,0,0,0,8132.8599,8132.8599,,
DOM,PER,0,1,1,0,0,0,0,0,3497.9302,3497.9302,3427.273913152313,3397.675795851997
DOM,PHL,0,0,0,0,0,0,0,0,16164.068,16164.068,16222.99490562897,16220.58836258767
DOM,PLW,0,0,0,0,0,0,0,0,16114.07,16114.07,16069.23421729584,16068.91449777386
DOM,PNG,0,0,0,0,0,0,0,0,15933.771,15933.771,15819.88006287842,15815.09140424099
DOM,POL,0,0,0,0,0,0,0,0,8451.9658,8451.9658,8353.556581280518,8351.295745640142
DOM,PRI,0,1,1,0,0,0,0,0,385.71973,385.71973,411.7382179107308,399.3988571143698
DOM,PRK,0,0,0,0,0,0,0,0,13431.76,13431.76,13320.4369703392,13318.61812275823
DOM,PRT,0,0,0,0,0,0,0,0,6217.8989,6217.8989,6220.647552746773,6216.011417338135
DOM,PRY,0,1,1,0,0,0,0,0,5043.0981,5043.0981,5105.374348922729,5103.512510595157
DOM,PYF,0,0,0,0,0,0,0,0,9603.4141,9603.4141,9586.209230359649,9585.736436885845
DOM,QAT,0,0,0,0,0,0,0,0,12029.996,12029.996,12030.10601449776,12029.99238764004
DOM,REU,0,0,0,0,0,0,0,0,14317.689,14317.689,14358.86371416473,14358.60360950863
DOM,ROM,0,0,0,0,0,0,0,0,9040.9834,9040.9834,8962.205795126343,8959.149042084768
DOM,RUS,0,0,0,0,0,0,0,0,9365.7539,9365.7539,9924.742708916474,9852.366965060804
DOM,RWA,0,0,0,0,0,0,0,0,11124.696,11124.696,11142.64612202225,11142.27921746379
DOM,SAU,0,0,0,0,0,0,0,0,11647.46,11647.46,11393.0825378109,11382.98093785712
DOM,SDN,0,0,0,0,0,0,0,0,10718.687,10718.687,10736.4998694252,10730.01185494153
DOM,SEN,0,0,0,0,0,0,0,0,5581.0464,5581.0464,5669.388941788673,5667.501851528947
DOM,SGP,0,0,0,0,0,0,0,0,17724.338,17724.338,17706.13832513466,17706.05058276282
DOM,SHN,0,0,0,0,0,0,0,0,7996.417,7996.417,7811.256337823104,7760.194866121983
DOM,SLB,0,0,0,0,0,0,0,0,14586.34,14586.34,14564.32711850891,14563.39358044508
DOM,SLE,0,0,0,0,0,0,0,0,6191.3315,6191.3315,6296.718753170967,6294.759969494553
DOM,SLV,0,1,1,0,0,0,0,0,2140.0867,2140.0867,2109.918991919041,2108.370915350135
DOM,SMR,0,0,0,0,0,0,0,0,7993.4497,7993.4497,7998.622189286422,7998.487424787098
DOM,SOM,0,0,0,0,0,0,0,0,12580.514,12580.514,12489.04681516609,12486.71603265668
DOM,SPM,0,0,0,0,0,0,0,0,3373.7439,3373.7439,3374.820855736732,3374.367365292256
DOM,STP,0,0,0,0,0,0,0,0,8586.1533,8586.1533,8611.172646799087,8610.787900792102
DOM,SUR,0,0,0,0,0,0,0,0,2114.3613,2114.3613,2250.543945651674,2169.819723621358
DOM,SVK,0,0,0,0,0,0,0,0,8273.0195,8273.0195,8397.93882214756,8396.40743181409
DOM,SVN,0,0,0,0,0,0,0,0,8113.6748,8113.6748,8139.059149424934,8138.72466088903
DOM,SWE,0,0,0,0,0,0,0,0,8134.4224,8134.4224,8006.541133304214,8004.192314477928
DOM,SWZ,0,0,0,0,0,0,0,0,11971.391,11971.391,12040.46806259003,12040.07039528392
DOM,SYC,0,0,0,0,0,0,0,0,13893.632,13893.632,13923.67281462746,13923.49549093059
DOM,SYR,0,0,0,0,0,0,0,0,10298.667,10298.667,10302.46933765831,10301.5701339012
DOM,TCA,0,0,0,0,0,0,0,0,359.1059,359.1059,330.1602201397538,316.6813114995227
DOM,TCD,0,0,0,0,0,0,0,0,9047.5361,9047.5361,9235.403593087387,9231.396278456385
DOM,TGO,0,0,0,0,0,0,0,0,7811.6484,7811.6484,7792.480748589134,7791.46018083367
DOM,THA,0,0,0,0,0,0,0,0,16291.28,16291.28,16273.82640040741,16271.60361467139
DOM,TJK,0,0,0,0,0,0,0,0,12350.71,12350.71,12346.77701283111,12346.25275952288
DOM,TKL,0,0,0,0,0,0,0,0,11614.045,11614.045,11538.78283360443,11538.38982462094
DOM,TKM,0,0,0,0,0,0,0,0,11740.281,11740.281,11734.18260627251,11729.81829944465
DOM,TMP,0,0,0,0,0,0,0,0,18039.834,18039.834,18000.36842738914,17999.96279174527
DOM,TON,0,0,0,0,0,0,0,0,12297.832,12297.832,12243.36689675789,12242.82809274601
DOM,TTO,0,0,0,0,0,0,0,1,1248.1964,1248.1964,1313.287224928951,1309.95997924275
DOM,TUN,0,0,0,0,0,0,0,0,7926.1333,7926.1333,7960.656846771813,7960.135351748576
DOM,TUR,0,0,0,0,0,0,0,0,9380.1191,9732.3223,9678.972255719185,9666.116816947617
DOM,TUV,0,0,0,0,0,0,0,0,12525.217,12525.217,12546.23343161735,12545.44283608224
DOM,TWN,0,0,0,0,0,0,0,0,15030.504,15030.504,15095.9027879612,15094.78863559346
DOM,TZA,0,0,0,0,0,0,0,0,12267.763,11869.456,12017.35832329903,12006.75786788108
DOM,UGA,0,0,0,0,0,0,0,0,11309.119,11309.119,11310.63513441429,11309.52474190071
DOM,UKR,0,0,0,0,0,0,0,0,9142.623,9142.623,9384.35753331852,9375.813848746742
DOM,URY,0,1,1,0,0,0,0,0,6117.1089,6117.1089,6070.81372609539,6066.882166984767
DOM,USA,0,0,1,0,0,0,0,0,2508.9548,2371.688,3310.566652255916,3021.30273903299
DOM,UZB,0,0,0,0,0,0,0,0,12152.6,12152.6,12135.14309859085,12131.37153819052
DOM,VCT,0,0,0,0,0,0,0,0,1088.6296,1088.6296,1135.079351836014,1131.390738782362
DOM,VEN,0,1,1,0,0,0,0,1,932.9859,932.9859,1039.342345751977,1020.003152154323
DOM,VGB,0,0,0,0,0,0,0,0,545.41864,545.41864,583.7257821774959,578.033486461651
DOM,VNM,0,0,0,0,0,0,0,0,15610.187,15610.187,16348.53492870865,16332.69326997792
DOM,VUT,0,0,0,0,0,0,0,0,13917.508,13917.508,13906.34296729088,13906.08193796111
DOM,WLF,0,0,0,0,0,0,0,0,12187.37,12187.37,12151.90616960144,12151.70498505345
DOM,WSM,0,0,0,0,0,0,0,0,13464.359,13464.359,11719.11228258438,11718.87316147739
DOM,YEM,0,0,0,0,0,0,0,0,11878.881,11878.881,11961.11849293671,11959.41422066019
DOM,YUG,0,0,0,0,0,0,0,0,8599.8779,8599.8779,8631.440474658202,8630.831501194405
DOM,ZAF,0,0,0,0,0,0,0,0,10997.098,11672.403,11651.41297944756,11641.78700452704
DOM,ZAR,0,0,0,0,0,0,0,0,9651.5957,9651.5957,10213.7483813797,10178.10916429745
DOM,ZMB,0,0,0,0,0,0,0,0,11383.159,11383.159,11390.54225348816,11389.13593257634
DOM,ZWE,0,0,0,0,0,0,0,0,11739.495,11739.495,11728.70993404922,11727.30375719289
DZA,ABW,0,0,0,0,0,0,0,0,7686.4067,7686.4067,7710.01669931488,7701.793220349628
DZA,AFG,0,0,0,0,0,0,0,0,5866.7363,5866.7363,5776.017881935119,5759.415598573094
DZA,AGO,0,0,0,0,0,0,0,0,5194.2437,5194.2437,5223.227297724152,5210.311785284591
DZA,AIA,0,0,0,0,0,0,0,0,6708.6304,6708.6304,6742.427824583435,6733.104432940288
DZA,ALB,0,0,0,0,0,0,0,0,1533.7383,1533.7383,1550.224917477703,1511.830456775062
DZA,AND,0,0,0,0,0,0,0,0,643.62305,643.62305,781.0697146222114,762.8198835657331
DZA,ANT,0,0,0,0,0,0,0,0,7611.2026,7611.2026,7515.473039819336,7494.128427683641
DZA,ARE,0,1,1,0,0,0,0,0,5048.7656,5048.7656,5067.102293143845,5054.226928489335
DZA,ARG,0,0,0,0,0,0,0,0,10188.354,10188.354,10171.67002145004,10158.8732808623
DZA,ARM,0,0,0,0,0,0,0,0,3600.6768,3600.6768,3612.834170336533,3595.047578509817
DZA,ATG,0,0,0,0,0,0,0,0,6664.1904,6664.1904,6700.43304089508,6690.862259676223
DZA,AUS,0,0,0,0,0,0,0,0,17139.16,16998.094,16543.64847086029,16482.09547793307
DZA,AUT,0,0,0,0,0,0,0,0,1670.577,1670.577,1663.70921968956,1636.01056029514
DZA,AZE,0,0,0,0,0,0,0,0,4049.2739,4049.2739,3970.300380982971,3950.72879442088
DZA,BDI,0,1,1,0,0,0,0,0,5239.8877,5239.8877,5165.022781097031,5160.203028081038
DZA,BEL,0,1,1,0,0,0,0,0,1561.8829,1561.8829,1675.462612068367,1666.052888802018
DZA,BEN,0,1,1,0,1,0,0,0,3387.5608,3376.1472,3157.912604767227,3141.419066263859
DZA,BFA,0,1,1,0,1,0,0,0,2766.4211,2766.4211,2722.586325102043,2711.146409788601
DZA,BGD,0,0,0,0,0,0,0,0,8242.7891,8242.7891,8254.658925365447,8245.662162940424
DZA,BGR,0,0,0,0,0,0,0,0,1848.7932,1848.7932,2002.855556918144,1964.558299606924
DZA,BHR,0,1,1,0,0,0,0,0,4622.1484,4622.1484,4588.87857384758,4575.096029550218
DZA,BHS,0,0,0,0,0,0,0,0,7559.6709,7559.6709,7612.503484389495,7605.253432365575
DZA,BIH,0,0,0,0,0,0,0,0,1521.6089,1521.6089,1549.633755539513,1517.247764303472
DZA,BLR,0,0,0,0,0,0,0,0,2668.6282,2668.6282,2742.492357588386,2721.077099475025
DZA,BLZ,0,0,0,0,0,0,0,0,9034.6514,9034.6514,9039.964653648376,9033.606965173101
DZA,BMU,0,0,0,0,0,0,0,0,6102.8789,6102.8789,6149.80359070282,6141.159133697607
DZA,BOL,0,0,0,0,0,0,0,0,9522.3916,9478.75,9392.942223426819,9383.501187799706
DZA,BRA,0,0,0,0,0,0,0,0,8497.7295,7922.0732,7899.318752118683,7797.459182623897
DZA,BRB,0,0,0,0,0,0,0,0,6718.9336,6718.9336,6737.71532536087,6728.048047241587
DZA,BRN,0,0,0,0,0,0,0,0,11606.76,11606.76,11590.23223023682,11584.67290078987
DZA,BTN,0,0,0,0,0,0,0,0,7957.5234,7957.5234,7991.86872681961,7983.604287775534
DZA,BWA,0,0,0,0,0,0,0,0,7263.3203,7263.3203,7033.860609046173,7027.606295473197
DZA,CAF,0,1,1,0,1,0,0,0,3947.9988,3947.9988,3795.383558742523,3786.841298965415
DZA,CAN,0,1,1,0,0,0,0,0,6747.0073,6402.0908,7207.301875373078,7063.992874399253
DZA,CCK,0,0,0,0,0,0,0,0,11184.002,11184.002,,
DZA,CHE,0,1,1,0,0,0,0,0,1183.855,1183.855,1301.884296877861,1282.560663786243
DZA,CHL,0,0,0,0,0,0,0,0,10933.149,10933.149,10911.77486503296,10893.27248887609
DZA,CHN,0,0,0,0,0,0,0,0,9117.6758,9117.6758,9505.34847408142,9481.411025434905
DZA,CIV,0,1,1,0,1,0,0,0,3579.9255,3444.6038,3439.05990664978,3428.085770011359
DZA,CMR,0,1,1,0,1,0,0,0,3772.9207,3772.9207,3470.087288492203,3446.435386693328
DZA,COG,0,1,1,0,1,0,0,0,4743.9473,4743.9473,4611.004883404541,4605.12404493466
DZA,COK,0,0,0,0,0,0,0,0,17625.102,17625.102,17654.68455140075,17650.80591405448
DZA,COL,0,0,0,0,0,0,0,0,8645.6445,8645.6445,8568.873092837524,8556.142453578908
DZA,COM,0,1,1,0,1,0,0,0,6846.9004,6846.9004,6812.375429290772,6807.297042889842
DZA,CPV,0,0,0,0,0,0,0,0,3580.5337,3580.5337,3529.578709799194,3511.69106116461
DZA,CRI,0,0,0,0,0,0,0,0,9093.7178,9093.7178,9140.282270762635,9133.529625498784
DZA,CUB,0,0,0,0,0,0,0,0,8112.7471,8112.7471,8002.995588990783,7991.630173077453
DZA,CXR,0,0,0,0,0,0,0,0,11837.806,11837.806,,
DZA,CYM,0,0,0,0,0,0,0,0,8259.7734,8259.7734,8308.628697568513,8301.808210482637
DZA,CYP,0,0,0,0,0,0,0,0,2728.05,2728.05,2710.657069010544,2686.478121854876
DZA,CZE,0,0,0,0,0,0,0,0,1737.1688,1737.1688,1851.75034495945,1832.836009744434
DZA,DEU,0,0,0,0,0,0,0,0,1658.8409,1927.4532,1812.230213627052,1782.627291976609
DZA,DJI,0,1,1,0,1,0,0,0,4892.6772,4892.6772,4831.652274879455,4821.562986476235
DZA,DMA,0,1,0,0,0,0,0,0,6736.936,6736.936,6757.061365107726,6747.541038730035
DZA,DNK,0,0,0,0,0,0,0,0,2217.2195,2217.2195,2300.329082188034,2290.838437330277
DZA,DOM,0,0,0,0,0,0,0,0,7288.7837,7288.7837,7341.786594417572,7333.337701203409
DZA,DZA,0,0,0,0,0,0,0,0,580.47174,580.47174,327.8767960513353,128.9704530755198
DZA,ECU,0,0,0,0,0,0,0,0,9276.416,9276.416,9461.757662894439,9453.264137419004
DZA,EGY,0,1,1,0,0,0,0,0,2718.8311,2718.8311,2670.094631938362,2642.852856112961
DZA,ERI,0,0,1,0,0,0,0,0,4271.5439,4271.5439,4269.279840969849,4252.622318323776
DZA,ESH,1,1,1,0,0,0,0,0,1863.9646,1863.9646,1913.840318834686,1865.477115720152
DZA,ESP,0,0,0,0,0,0,0,0,706.87567,706.87567,806.5022291341782,697.6898629347031
DZA,EST,0,0,0,0,0,0,0,0,2958.0366,2958.0366,3043.557862509537,3032.898636251882
DZA,ETH,0,0,0,0,0,0,0,0,4750.6494,4750.6494,4662.704714089203,4649.224106555568
DZA,FIN,0,0,0,0,0,0,0,0,3027.2385,3027.2385,3193.927752108383,3179.157981179086
DZA,FJI,0,0,0,0,0,0,0,0,17904.709,17904.709,17937.48587584229,17936.18179358585
DZA,FLK,0,0,0,0,0,0,0,0,11489.248,11489.248,11425.18822137451,11421.37183913251
DZA,FRA,0,1,1,1,0,0,1,0,1340.3899,1340.3899,1233.811376203823,1158.291846210306
DZA,FRO,0,0,0,0,0,0,0,0,2883.377,2883.377,2993.543222047806,2989.165606382978
DZA,FSM,0,0,0,0,0,0,0,0,14523.961,14523.961,14238.07334348907,14222.33641105876
DZA,GAB,0,1,1,0,1,0,0,0,4110.3687,4110.3687,4082.965537499237,4076.639317488312
DZA,GBR,0,0,0,0,0,0,0,0,1651.4408,1651.4408,1897.187059049034,1874.845050288639
DZA,GEO,0,0,0,0,0,0,0,0,3607.7222,3607.7222,3531.845495875549,3510.576066405249
DZA,GHA,0,0,0,0,0,0,0,0,3497.5122,3497.5122,3330.445723822784,3316.276815923133
DZA,GIB,0,0,0,0,0,0,0,0,751.0293,751.0293,793.2886843409061,712.803376967339
